image_path,description,game_id
image/20251218_161416#17300#5.jpg,"Crysis is an action game where players adapt to survive an epic story set in ever-changing environments, from frozen jungles to zero-gravity alien landscapes. Players utilize a high-tech Nanosuit to augment abilities like speed, strength, armor, and cloaking, allowing for creative tactical approaches. The game features customizable, modular weaponry, including experimental arms and alien technology, with various ammunition types. Lifelike enemy AI challenges strategic assessment and proactive engagement rather than reactive reflexes. Combat extends to zero-gravity environments, where players battle alien species and contend with altered physics. The game showcases next-generation graphics powered by CryENGINE 2 and offers an open, physicalized world with destructible elements, drivable vehicles, and environmental interaction for players to forge their own path.",17300
image/20251218_161416#17450#1.jpg,"Dragon Age: Origins is an RPG where players assume the role of a Grey Warden, tasked with uniting shattered lands and defeating an ancient foe during a civil war. The game offers a vast, immersive world with over 80 hours of gameplay, featuring numerous environments and an epic story shaped by player choices. Complex moral decisions regarding issues like murder, genocide, and betrayal are presented without a good/bad slider, allowing players to tailor their experience through six distinct origin stories. A detailed character creator enables unique hero sculpting, with personality and morality influenced by gameplay decisions. Combat involves battling massive creatures, utilizing over 100 magical spells and skills, and engaging in visceral encounters. Players can determine their legacy as a noble dwarf, an elf, a mage apprentice, or a custom hero, fighting for Thedas.",17450
image/20251218_161416#17450#2.jpg,"Dragon Age: Origins is an RPG where players assume the role of a Grey Warden, tasked with uniting shattered lands and defeating an ancient foe during a civil war. The game offers a vast, immersive world with over 80 hours of gameplay, featuring numerous environments and an epic story shaped by player choices. Complex moral decisions regarding issues like murder, genocide, and betrayal are presented without a good/bad slider, allowing players to tailor their experience through six distinct origin stories. A detailed character creator enables unique hero sculpting, with personality and morality influenced by gameplay decisions. Combat involves battling massive creatures, utilizing over 100 magical spells and skills, and engaging in visceral encounters. Players can determine their legacy as a noble dwarf, an elf, a mage apprentice, or a custom hero, fighting for Thedas.",17450
image/20251218_161416#17450#3.jpg,"Dragon Age: Origins is an RPG where players assume the role of a Grey Warden, tasked with uniting shattered lands and defeating an ancient foe during a civil war. The game offers a vast, immersive world with over 80 hours of gameplay, featuring numerous environments and an epic story shaped by player choices. Complex moral decisions regarding issues like murder, genocide, and betrayal are presented without a good/bad slider, allowing players to tailor their experience through six distinct origin stories. A detailed character creator enables unique hero sculpting, with personality and morality influenced by gameplay decisions. Combat involves battling massive creatures, utilizing over 100 magical spells and skills, and engaging in visceral encounters. Players can determine their legacy as a noble dwarf, an elf, a mage apprentice, or a custom hero, fighting for Thedas.",17450
image/20251218_161416#17450#4.jpg,"Dragon Age: Origins is an RPG where players assume the role of a Grey Warden, tasked with uniting shattered lands and defeating an ancient foe during a civil war. The game offers a vast, immersive world with over 80 hours of gameplay, featuring numerous environments and an epic story shaped by player choices. Complex moral decisions regarding issues like murder, genocide, and betrayal are presented without a good/bad slider, allowing players to tailor their experience through six distinct origin stories. A detailed character creator enables unique hero sculpting, with personality and morality influenced by gameplay decisions. Combat involves battling massive creatures, utilizing over 100 magical spells and skills, and engaging in visceral encounters. Players can determine their legacy as a noble dwarf, an elf, a mage apprentice, or a custom hero, fighting for Thedas.",17450
image/20251218_161416#17450#5.jpg,"Dragon Age: Origins is an RPG where players assume the role of a Grey Warden, tasked with uniting shattered lands and defeating an ancient foe during a civil war. The game offers a vast, immersive world with over 80 hours of gameplay, featuring numerous environments and an epic story shaped by player choices. Complex moral decisions regarding issues like murder, genocide, and betrayal are presented without a good/bad slider, allowing players to tailor their experience through six distinct origin stories. A detailed character creator enables unique hero sculpting, with personality and morality influenced by gameplay decisions. Combat involves battling massive creatures, utilizing over 100 magical spells and skills, and engaging in visceral encounters. Players can determine their legacy as a noble dwarf, an elf, a mage apprentice, or a custom hero, fighting for Thedas.",17450
image/20251218_161416#1989270#1.jpg,"Slay the Princess — The Pristine Cut is a choice-driven psychological horror visual novel and dating simulation with dramatic branching narratives and light RPG elements, encompassing adventure and indie genres. Players are tasked with slaying a princess residing in a cabin's basement, a mission critical to the world's survival, where the princess employs charm and deception to thwart the player. The game features fully voice-acted dialogue by Jonathan Sims and Nichole Goodnight, and hand-penciled art from graphic novelist Abby Howard, with over 1,200 new frames and 2,500 new lines of dialogue. Player choices and beliefs shape their character and the unfolding story, within a branching narrative system. This simulation offers multiple potential deaths and requires focus on the objective. The Pristine Cut includes three new chapters, expanded familiar routes, and a new ending, all contributing to a substantial increase in overall content. Genres include Adventure, Indie, RPG, and Simulation.",1989270
image/20251218_161416#1989270#2.jpg,"Slay the Princess — The Pristine Cut is a choice-driven psychological horror visual novel and dating simulation with dramatic branching narratives and light RPG elements, encompassing adventure and indie genres. Players are tasked with slaying a princess residing in a cabin's basement, a mission critical to the world's survival, where the princess employs charm and deception to thwart the player. The game features fully voice-acted dialogue by Jonathan Sims and Nichole Goodnight, and hand-penciled art from graphic novelist Abby Howard, with over 1,200 new frames and 2,500 new lines of dialogue. Player choices and beliefs shape their character and the unfolding story, within a branching narrative system. This simulation offers multiple potential deaths and requires focus on the objective. The Pristine Cut includes three new chapters, expanded familiar routes, and a new ending, all contributing to a substantial increase in overall content. Genres include Adventure, Indie, RPG, and Simulation.",1989270
image/20251218_161416#1989270#3.jpg,"Slay the Princess — The Pristine Cut is a choice-driven psychological horror visual novel and dating simulation with dramatic branching narratives and light RPG elements, encompassing adventure and indie genres. Players are tasked with slaying a princess residing in a cabin's basement, a mission critical to the world's survival, where the princess employs charm and deception to thwart the player. The game features fully voice-acted dialogue by Jonathan Sims and Nichole Goodnight, and hand-penciled art from graphic novelist Abby Howard, with over 1,200 new frames and 2,500 new lines of dialogue. Player choices and beliefs shape their character and the unfolding story, within a branching narrative system. This simulation offers multiple potential deaths and requires focus on the objective. The Pristine Cut includes three new chapters, expanded familiar routes, and a new ending, all contributing to a substantial increase in overall content. Genres include Adventure, Indie, RPG, and Simulation.",1989270
image/20251218_161416#1989270#4.jpg,"Slay the Princess — The Pristine Cut is a choice-driven psychological horror visual novel and dating simulation with dramatic branching narratives and light RPG elements, encompassing adventure and indie genres. Players are tasked with slaying a princess residing in a cabin's basement, a mission critical to the world's survival, where the princess employs charm and deception to thwart the player. The game features fully voice-acted dialogue by Jonathan Sims and Nichole Goodnight, and hand-penciled art from graphic novelist Abby Howard, with over 1,200 new frames and 2,500 new lines of dialogue. Player choices and beliefs shape their character and the unfolding story, within a branching narrative system. This simulation offers multiple potential deaths and requires focus on the objective. The Pristine Cut includes three new chapters, expanded familiar routes, and a new ending, all contributing to a substantial increase in overall content. Genres include Adventure, Indie, RPG, and Simulation.",1989270
image/20251218_161416#1989270#5.jpg,"Slay the Princess — The Pristine Cut is a choice-driven psychological horror visual novel and dating simulation with dramatic branching narratives and light RPG elements, encompassing adventure and indie genres. Players are tasked with slaying a princess residing in a cabin's basement, a mission critical to the world's survival, where the princess employs charm and deception to thwart the player. The game features fully voice-acted dialogue by Jonathan Sims and Nichole Goodnight, and hand-penciled art from graphic novelist Abby Howard, with over 1,200 new frames and 2,500 new lines of dialogue. Player choices and beliefs shape their character and the unfolding story, within a branching narrative system. This simulation offers multiple potential deaths and requires focus on the objective. The Pristine Cut includes three new chapters, expanded familiar routes, and a new ending, all contributing to a substantial increase in overall content. Genres include Adventure, Indie, RPG, and Simulation.",1989270
image/20251218_161416#200260#1.jpg,"Batman: Arkham City - Game of the Year Edition is an action-adventure game that expands upon its predecessor, Batman: Arkham Asylum, by featuring a significantly larger open-world environment known as Arkham City, which serves as a maximum-security zone for Gotham's criminal element. Players embody The Dark Knight, engaging with a vast rogues' gallery including Catwoman, The Joker, The Riddler, Two-Face, Harley Quinn, The Penguin, and Mr. Freeze, to deliver justice. This edition includes additional gameplay content, comprising seven maps such as Wayne Manor and the Batcave, three playable characters: Catwoman, Robin, and Nightwing, and twelve distinct skins for Batman, Catwoman, and Robin, offering expanded opportunities within the action and adventure genres.",200260
image/20251218_161416#200260#2.jpg,"Batman: Arkham City - Game of the Year Edition is an action-adventure game that expands upon its predecessor, Batman: Arkham Asylum, by featuring a significantly larger open-world environment known as Arkham City, which serves as a maximum-security zone for Gotham's criminal element. Players embody The Dark Knight, engaging with a vast rogues' gallery including Catwoman, The Joker, The Riddler, Two-Face, Harley Quinn, The Penguin, and Mr. Freeze, to deliver justice. This edition includes additional gameplay content, comprising seven maps such as Wayne Manor and the Batcave, three playable characters: Catwoman, Robin, and Nightwing, and twelve distinct skins for Batman, Catwoman, and Robin, offering expanded opportunities within the action and adventure genres.",200260
image/20251218_161416#200260#3.jpg,"Batman: Arkham City - Game of the Year Edition is an action-adventure game that expands upon its predecessor, Batman: Arkham Asylum, by featuring a significantly larger open-world environment known as Arkham City, which serves as a maximum-security zone for Gotham's criminal element. Players embody The Dark Knight, engaging with a vast rogues' gallery including Catwoman, The Joker, The Riddler, Two-Face, Harley Quinn, The Penguin, and Mr. Freeze, to deliver justice. This edition includes additional gameplay content, comprising seven maps such as Wayne Manor and the Batcave, three playable characters: Catwoman, Robin, and Nightwing, and twelve distinct skins for Batman, Catwoman, and Robin, offering expanded opportunities within the action and adventure genres.",200260
image/20251218_161416#200260#4.jpg,"Batman: Arkham City - Game of the Year Edition is an action-adventure game that expands upon its predecessor, Batman: Arkham Asylum, by featuring a significantly larger open-world environment known as Arkham City, which serves as a maximum-security zone for Gotham's criminal element. Players embody The Dark Knight, engaging with a vast rogues' gallery including Catwoman, The Joker, The Riddler, Two-Face, Harley Quinn, The Penguin, and Mr. Freeze, to deliver justice. This edition includes additional gameplay content, comprising seven maps such as Wayne Manor and the Batcave, three playable characters: Catwoman, Robin, and Nightwing, and twelve distinct skins for Batman, Catwoman, and Robin, offering expanded opportunities within the action and adventure genres.",200260
image/20251218_161416#200260#5.jpg,"Batman: Arkham City - Game of the Year Edition is an action-adventure game that expands upon its predecessor, Batman: Arkham Asylum, by featuring a significantly larger open-world environment known as Arkham City, which serves as a maximum-security zone for Gotham's criminal element. Players embody The Dark Knight, engaging with a vast rogues' gallery including Catwoman, The Joker, The Riddler, Two-Face, Harley Quinn, The Penguin, and Mr. Freeze, to deliver justice. This edition includes additional gameplay content, comprising seven maps such as Wayne Manor and the Batcave, three playable characters: Catwoman, Robin, and Nightwing, and twelve distinct skins for Batman, Catwoman, and Robin, offering expanded opportunities within the action and adventure genres.",200260
image/20251218_161416#201270#1.jpg,"Total War: SHOGUN 2 is a strategy game set in 16th-century Feudal Japan, where players assume the role of a clan leader, a Daimyo, aiming to unify the nation and become the new Shogun. The gameplay blends real-time tactical battles, featuring full 3D combat on land and sea with samurai armies and warships, with a turn-based campaign map for kingdom building. Players must utilize military engagements, economics, and diplomacy to achieve their goals, employing tactics inspired by Sun Tzu's ""Art of War,"" including siege warfare, spies, and assassins. The game supports multiplayer, with two-player campaign co-op and up to 8-player online battles, and introduces RPG elements for generals and agents, multi-stage sieges, and hero units.",201270
image/20251218_161416#201270#2.jpg,"Total War: SHOGUN 2 is a strategy game set in 16th-century Feudal Japan, where players assume the role of a clan leader, a Daimyo, aiming to unify the nation and become the new Shogun. The gameplay blends real-time tactical battles, featuring full 3D combat on land and sea with samurai armies and warships, with a turn-based campaign map for kingdom building. Players must utilize military engagements, economics, and diplomacy to achieve their goals, employing tactics inspired by Sun Tzu's ""Art of War,"" including siege warfare, spies, and assassins. The game supports multiplayer, with two-player campaign co-op and up to 8-player online battles, and introduces RPG elements for generals and agents, multi-stage sieges, and hero units.",201270
image/20251218_161416#201270#3.jpg,"Total War: SHOGUN 2 is a strategy game set in 16th-century Feudal Japan, where players assume the role of a clan leader, a Daimyo, aiming to unify the nation and become the new Shogun. The gameplay blends real-time tactical battles, featuring full 3D combat on land and sea with samurai armies and warships, with a turn-based campaign map for kingdom building. Players must utilize military engagements, economics, and diplomacy to achieve their goals, employing tactics inspired by Sun Tzu's ""Art of War,"" including siege warfare, spies, and assassins. The game supports multiplayer, with two-player campaign co-op and up to 8-player online battles, and introduces RPG elements for generals and agents, multi-stage sieges, and hero units.",201270
image/20251218_161416#201270#4.jpg,"Total War: SHOGUN 2 is a strategy game set in 16th-century Feudal Japan, where players assume the role of a clan leader, a Daimyo, aiming to unify the nation and become the new Shogun. The gameplay blends real-time tactical battles, featuring full 3D combat on land and sea with samurai armies and warships, with a turn-based campaign map for kingdom building. Players must utilize military engagements, economics, and diplomacy to achieve their goals, employing tactics inspired by Sun Tzu's ""Art of War,"" including siege warfare, spies, and assassins. The game supports multiplayer, with two-player campaign co-op and up to 8-player online battles, and introduces RPG elements for generals and agents, multi-stage sieges, and hero units.",201270
image/20251218_161416#201270#5.jpg,"Total War: SHOGUN 2 is a strategy game set in 16th-century Feudal Japan, where players assume the role of a clan leader, a Daimyo, aiming to unify the nation and become the new Shogun. The gameplay blends real-time tactical battles, featuring full 3D combat on land and sea with samurai armies and warships, with a turn-based campaign map for kingdom building. Players must utilize military engagements, economics, and diplomacy to achieve their goals, employing tactics inspired by Sun Tzu's ""Art of War,"" including siege warfare, spies, and assassins. The game supports multiplayer, with two-player campaign co-op and up to 8-player online battles, and introduces RPG elements for generals and agents, multi-stage sieges, and hero units.",201270
image/20251218_161416#211600#1.jpg,"Thief™ Gold is an action and simulation game where players stalk prey, acquire stolen goods using a blackjack, sword, and unique arrows, and steal for money. The game features an unravelling story of deception and revenge, emphasizing stealth-based gameplay in a first-person perspective where shadows are an ally and confrontation often leads to death. Players will uncover hidden agendas of allies and enemies across numerous missions within multiple environments, with advanced enemies possessing sight, hearing, speech, and the ability to sound alarms. The player's arsenal includes a blackjack, sword, and various elemental arrows like fire, water, and rope arrows, supporting a gameplay experience focused on survival and strategic evasion.",211600
image/20251218_161416#211600#2.jpg,"Thief™ Gold is an action and simulation game where players stalk prey, acquire stolen goods using a blackjack, sword, and unique arrows, and steal for money. The game features an unravelling story of deception and revenge, emphasizing stealth-based gameplay in a first-person perspective where shadows are an ally and confrontation often leads to death. Players will uncover hidden agendas of allies and enemies across numerous missions within multiple environments, with advanced enemies possessing sight, hearing, speech, and the ability to sound alarms. The player's arsenal includes a blackjack, sword, and various elemental arrows like fire, water, and rope arrows, supporting a gameplay experience focused on survival and strategic evasion.",211600
image/20251218_161416#211600#3.jpg,"Thief™ Gold is an action and simulation game where players stalk prey, acquire stolen goods using a blackjack, sword, and unique arrows, and steal for money. The game features an unravelling story of deception and revenge, emphasizing stealth-based gameplay in a first-person perspective where shadows are an ally and confrontation often leads to death. Players will uncover hidden agendas of allies and enemies across numerous missions within multiple environments, with advanced enemies possessing sight, hearing, speech, and the ability to sound alarms. The player's arsenal includes a blackjack, sword, and various elemental arrows like fire, water, and rope arrows, supporting a gameplay experience focused on survival and strategic evasion.",211600
image/20251218_161416#211600#4.jpg,"Thief™ Gold is an action and simulation game where players stalk prey, acquire stolen goods using a blackjack, sword, and unique arrows, and steal for money. The game features an unravelling story of deception and revenge, emphasizing stealth-based gameplay in a first-person perspective where shadows are an ally and confrontation often leads to death. Players will uncover hidden agendas of allies and enemies across numerous missions within multiple environments, with advanced enemies possessing sight, hearing, speech, and the ability to sound alarms. The player's arsenal includes a blackjack, sword, and various elemental arrows like fire, water, and rope arrows, supporting a gameplay experience focused on survival and strategic evasion.",211600
image/20251218_161416#211600#5.jpg,"Thief™ Gold is an action and simulation game where players stalk prey, acquire stolen goods using a blackjack, sword, and unique arrows, and steal for money. The game features an unravelling story of deception and revenge, emphasizing stealth-based gameplay in a first-person perspective where shadows are an ally and confrontation often leads to death. Players will uncover hidden agendas of allies and enemies across numerous missions within multiple environments, with advanced enemies possessing sight, hearing, speech, and the ability to sound alarms. The player's arsenal includes a blackjack, sword, and various elemental arrows like fire, water, and rope arrows, supporting a gameplay experience focused on survival and strategic evasion.",211600
image/20251218_161416#220#1.jpg,"Half-Life 2 is a landmark first-person shooter action game where players assume the role of research scientist Gordon Freeman, reawakened from stasis in the occupied metropolis of City 17 following humanity's surrender after the Seven Hour War. Earth's resources are depleted, and its populace dwindling under alien infestation. Joined by Alyx Vance, Freeman leads a desperate human resistance, tasked with rescuing the world from consequences stemming from events at Black Mesa. The game delivers a thrilling campaign characterized by immersive world-building, advanced physics, and exhilarating combat. It continues the narrative through full-featured Half-Life adventures set in the aftermath. The Half-Life 2 universe also features fast-paced multiplayer action in Half-Life 2: Deathmatch, incorporating HL2's physics into teamplay and straight deathmatch scenarios. The game includes community-created content through Steam Workshop, allowing for the modification of campaigns, weapons, enemies, and UI.",220
image/20251218_161416#220#2.jpg,"Half-Life 2 is a landmark first-person shooter action game where players assume the role of research scientist Gordon Freeman, reawakened from stasis in the occupied metropolis of City 17 following humanity's surrender after the Seven Hour War. Earth's resources are depleted, and its populace dwindling under alien infestation. Joined by Alyx Vance, Freeman leads a desperate human resistance, tasked with rescuing the world from consequences stemming from events at Black Mesa. The game delivers a thrilling campaign characterized by immersive world-building, advanced physics, and exhilarating combat. It continues the narrative through full-featured Half-Life adventures set in the aftermath. The Half-Life 2 universe also features fast-paced multiplayer action in Half-Life 2: Deathmatch, incorporating HL2's physics into teamplay and straight deathmatch scenarios. The game includes community-created content through Steam Workshop, allowing for the modification of campaigns, weapons, enemies, and UI.",220
image/20251218_161416#220#3.jpg,"Half-Life 2 is a landmark first-person shooter action game where players assume the role of research scientist Gordon Freeman, reawakened from stasis in the occupied metropolis of City 17 following humanity's surrender after the Seven Hour War. Earth's resources are depleted, and its populace dwindling under alien infestation. Joined by Alyx Vance, Freeman leads a desperate human resistance, tasked with rescuing the world from consequences stemming from events at Black Mesa. The game delivers a thrilling campaign characterized by immersive world-building, advanced physics, and exhilarating combat. It continues the narrative through full-featured Half-Life adventures set in the aftermath. The Half-Life 2 universe also features fast-paced multiplayer action in Half-Life 2: Deathmatch, incorporating HL2's physics into teamplay and straight deathmatch scenarios. The game includes community-created content through Steam Workshop, allowing for the modification of campaigns, weapons, enemies, and UI.",220
image/20251218_161416#220#4.jpg,"Half-Life 2 is a landmark first-person shooter action game where players assume the role of research scientist Gordon Freeman, reawakened from stasis in the occupied metropolis of City 17 following humanity's surrender after the Seven Hour War. Earth's resources are depleted, and its populace dwindling under alien infestation. Joined by Alyx Vance, Freeman leads a desperate human resistance, tasked with rescuing the world from consequences stemming from events at Black Mesa. The game delivers a thrilling campaign characterized by immersive world-building, advanced physics, and exhilarating combat. It continues the narrative through full-featured Half-Life adventures set in the aftermath. The Half-Life 2 universe also features fast-paced multiplayer action in Half-Life 2: Deathmatch, incorporating HL2's physics into teamplay and straight deathmatch scenarios. The game includes community-created content through Steam Workshop, allowing for the modification of campaigns, weapons, enemies, and UI.",220
image/20251218_161416#220#5.jpg,"Half-Life 2 is a landmark first-person shooter action game where players assume the role of research scientist Gordon Freeman, reawakened from stasis in the occupied metropolis of City 17 following humanity's surrender after the Seven Hour War. Earth's resources are depleted, and its populace dwindling under alien infestation. Joined by Alyx Vance, Freeman leads a desperate human resistance, tasked with rescuing the world from consequences stemming from events at Black Mesa. The game delivers a thrilling campaign characterized by immersive world-building, advanced physics, and exhilarating combat. It continues the narrative through full-featured Half-Life adventures set in the aftermath. The Half-Life 2 universe also features fast-paced multiplayer action in Half-Life 2: Deathmatch, incorporating HL2's physics into teamplay and straight deathmatch scenarios. The game includes community-created content through Steam Workshop, allowing for the modification of campaigns, weapons, enemies, and UI.",220
image/20251218_161416#22000#1.jpg,"World of Goo is an award-winning indie physics-based puzzle and construction game developed by two individuals. Players interact with living goo entities by dragging and dropping them to construct various structures, including bridges, cannonballs, zeppelins, and giant tongues. The game features millions of curious Goo Balls navigating beautiful, mysterious levels filled with unique puzzles, areas, and creatures, with new goo species possessing distinct abilities joining the journey through a narrative encompassing discovery, love, conspiracy, beauty, and electric power. A significant element includes a massive online competition where human players worldwide compete on a living leaderboard to build the tallest goo towers in a sandbox environment, with the World of Goo Corporation overseeing this tower-building opportunity.",22000
image/20251218_161416#22000#2.jpg,"World of Goo is an award-winning indie physics-based puzzle and construction game developed by two individuals. Players interact with living goo entities by dragging and dropping them to construct various structures, including bridges, cannonballs, zeppelins, and giant tongues. The game features millions of curious Goo Balls navigating beautiful, mysterious levels filled with unique puzzles, areas, and creatures, with new goo species possessing distinct abilities joining the journey through a narrative encompassing discovery, love, conspiracy, beauty, and electric power. A significant element includes a massive online competition where human players worldwide compete on a living leaderboard to build the tallest goo towers in a sandbox environment, with the World of Goo Corporation overseeing this tower-building opportunity.",22000
image/20251218_161416#22000#3.jpg,"World of Goo is an award-winning indie physics-based puzzle and construction game developed by two individuals. Players interact with living goo entities by dragging and dropping them to construct various structures, including bridges, cannonballs, zeppelins, and giant tongues. The game features millions of curious Goo Balls navigating beautiful, mysterious levels filled with unique puzzles, areas, and creatures, with new goo species possessing distinct abilities joining the journey through a narrative encompassing discovery, love, conspiracy, beauty, and electric power. A significant element includes a massive online competition where human players worldwide compete on a living leaderboard to build the tallest goo towers in a sandbox environment, with the World of Goo Corporation overseeing this tower-building opportunity.",22000
image/20251218_161416#22000#4.jpg,"World of Goo is an award-winning indie physics-based puzzle and construction game developed by two individuals. Players interact with living goo entities by dragging and dropping them to construct various structures, including bridges, cannonballs, zeppelins, and giant tongues. The game features millions of curious Goo Balls navigating beautiful, mysterious levels filled with unique puzzles, areas, and creatures, with new goo species possessing distinct abilities joining the journey through a narrative encompassing discovery, love, conspiracy, beauty, and electric power. A significant element includes a massive online competition where human players worldwide compete on a living leaderboard to build the tallest goo towers in a sandbox environment, with the World of Goo Corporation overseeing this tower-building opportunity.",22000
image/20251218_161416#22000#5.jpg,"World of Goo is an award-winning indie physics-based puzzle and construction game developed by two individuals. Players interact with living goo entities by dragging and dropping them to construct various structures, including bridges, cannonballs, zeppelins, and giant tongues. The game features millions of curious Goo Balls navigating beautiful, mysterious levels filled with unique puzzles, areas, and creatures, with new goo species possessing distinct abilities joining the journey through a narrative encompassing discovery, love, conspiracy, beauty, and electric power. A significant element includes a massive online competition where human players worldwide compete on a living leaderboard to build the tallest goo towers in a sandbox environment, with the World of Goo Corporation overseeing this tower-building opportunity.",22000
image/20251218_161416#22300#1.jpg,"Fallout 3 is an RPG set in an expansive post-nuclear simulation of Wasteland life, offering a fight for survival against radiation, Super Mutants, and mutated creatures within the vast Capital Wasteland. Players experience limitless freedom to make choices that define their character and change the world, with a focus on character customization through the SPECIAL Character System, featuring unique skills and perks. The game provides a choice of 1st or 3rd person perspective for exploring the post-apocalyptic ruins of the United States. Combat incorporates the Vault-Tec Assisted Targeting System (V.A.T.S.) for strategic targeting and cinematic presentations. Advanced Radiant AI simulates lifelike character behavior, facial expressions, and unique dialogue, enhancing the interactive experience presented with high-definition graphics that depict the harsh realities of nuclear fallout.",22300
image/20251218_161416#22300#2.jpg,"Fallout 3 is an RPG set in an expansive post-nuclear simulation of Wasteland life, offering a fight for survival against radiation, Super Mutants, and mutated creatures within the vast Capital Wasteland. Players experience limitless freedom to make choices that define their character and change the world, with a focus on character customization through the SPECIAL Character System, featuring unique skills and perks. The game provides a choice of 1st or 3rd person perspective for exploring the post-apocalyptic ruins of the United States. Combat incorporates the Vault-Tec Assisted Targeting System (V.A.T.S.) for strategic targeting and cinematic presentations. Advanced Radiant AI simulates lifelike character behavior, facial expressions, and unique dialogue, enhancing the interactive experience presented with high-definition graphics that depict the harsh realities of nuclear fallout.",22300
image/20251218_161416#22300#3.jpg,"Fallout 3 is an RPG set in an expansive post-nuclear simulation of Wasteland life, offering a fight for survival against radiation, Super Mutants, and mutated creatures within the vast Capital Wasteland. Players experience limitless freedom to make choices that define their character and change the world, with a focus on character customization through the SPECIAL Character System, featuring unique skills and perks. The game provides a choice of 1st or 3rd person perspective for exploring the post-apocalyptic ruins of the United States. Combat incorporates the Vault-Tec Assisted Targeting System (V.A.T.S.) for strategic targeting and cinematic presentations. Advanced Radiant AI simulates lifelike character behavior, facial expressions, and unique dialogue, enhancing the interactive experience presented with high-definition graphics that depict the harsh realities of nuclear fallout.",22300
image/20251218_161416#22300#4.jpg,"Fallout 3 is an RPG set in an expansive post-nuclear simulation of Wasteland life, offering a fight for survival against radiation, Super Mutants, and mutated creatures within the vast Capital Wasteland. Players experience limitless freedom to make choices that define their character and change the world, with a focus on character customization through the SPECIAL Character System, featuring unique skills and perks. The game provides a choice of 1st or 3rd person perspective for exploring the post-apocalyptic ruins of the United States. Combat incorporates the Vault-Tec Assisted Targeting System (V.A.T.S.) for strategic targeting and cinematic presentations. Advanced Radiant AI simulates lifelike character behavior, facial expressions, and unique dialogue, enhancing the interactive experience presented with high-definition graphics that depict the harsh realities of nuclear fallout.",22300
image/20251218_161416#22300#5.jpg,"Fallout 3 is an RPG set in an expansive post-nuclear simulation of Wasteland life, offering a fight for survival against radiation, Super Mutants, and mutated creatures within the vast Capital Wasteland. Players experience limitless freedom to make choices that define their character and change the world, with a focus on character customization through the SPECIAL Character System, featuring unique skills and perks. The game provides a choice of 1st or 3rd person perspective for exploring the post-apocalyptic ruins of the United States. Combat incorporates the Vault-Tec Assisted Targeting System (V.A.T.S.) for strategic targeting and cinematic presentations. Advanced Radiant AI simulates lifelike character behavior, facial expressions, and unique dialogue, enhancing the interactive experience presented with high-definition graphics that depict the harsh realities of nuclear fallout.",22300
image/20251218_161416#22330#1.jpg,"The Elder Scrolls IV: Oblivion® Game of the Year Edition is an RPG that transports players to a richly detailed and vibrant game-world. This edition includes the Knights of the Nine and Shivering Isles expansions, offering new quests and content. Players can create and embody any character, from warriors to sorcerers, and engage in a first-person combat and magic system. The game features Radiant AI, an advanced system that enables non-player characters to follow 24/7 schedules and make independent choices. Exploration is expanded with the Shivering Isles, a unique realm divided between Mania and Dementia, populated by various challenging foes such as Flesh Atronachs and Grummites. Players can also embark on an epic quest line to re-establish the Knights of the Nine.",22330
image/20251218_161416#22330#2.jpg,"The Elder Scrolls IV: Oblivion® Game of the Year Edition is an RPG that transports players to a richly detailed and vibrant game-world. This edition includes the Knights of the Nine and Shivering Isles expansions, offering new quests and content. Players can create and embody any character, from warriors to sorcerers, and engage in a first-person combat and magic system. The game features Radiant AI, an advanced system that enables non-player characters to follow 24/7 schedules and make independent choices. Exploration is expanded with the Shivering Isles, a unique realm divided between Mania and Dementia, populated by various challenging foes such as Flesh Atronachs and Grummites. Players can also embark on an epic quest line to re-establish the Knights of the Nine.",22330
image/20251218_161416#22330#3.jpg,"The Elder Scrolls IV: Oblivion® Game of the Year Edition is an RPG that transports players to a richly detailed and vibrant game-world. This edition includes the Knights of the Nine and Shivering Isles expansions, offering new quests and content. Players can create and embody any character, from warriors to sorcerers, and engage in a first-person combat and magic system. The game features Radiant AI, an advanced system that enables non-player characters to follow 24/7 schedules and make independent choices. Exploration is expanded with the Shivering Isles, a unique realm divided between Mania and Dementia, populated by various challenging foes such as Flesh Atronachs and Grummites. Players can also embark on an epic quest line to re-establish the Knights of the Nine.",22330
image/20251218_161416#22330#4.jpg,"The Elder Scrolls IV: Oblivion® Game of the Year Edition is an RPG that transports players to a richly detailed and vibrant game-world. This edition includes the Knights of the Nine and Shivering Isles expansions, offering new quests and content. Players can create and embody any character, from warriors to sorcerers, and engage in a first-person combat and magic system. The game features Radiant AI, an advanced system that enables non-player characters to follow 24/7 schedules and make independent choices. Exploration is expanded with the Shivering Isles, a unique realm divided between Mania and Dementia, populated by various challenging foes such as Flesh Atronachs and Grummites. Players can also embark on an epic quest line to re-establish the Knights of the Nine.",22330
image/20251218_161416#22330#5.jpg,"The Elder Scrolls IV: Oblivion® Game of the Year Edition is an RPG that transports players to a richly detailed and vibrant game-world. This edition includes the Knights of the Nine and Shivering Isles expansions, offering new quests and content. Players can create and embody any character, from warriors to sorcerers, and engage in a first-person combat and magic system. The game features Radiant AI, an advanced system that enables non-player characters to follow 24/7 schedules and make independent choices. Exploration is expanded with the Shivering Isles, a unique realm divided between Mania and Dementia, populated by various challenging foes such as Flesh Atronachs and Grummites. Players can also embark on an epic quest line to re-establish the Knights of the Nine.",22330
